alpha,feature,coefficient
0.0034863652276780877,s4,3.381234925136394
0.0034863652276780877,s5,36.930497487586365
0.0034863652276780877,s6,2.1923652846885395
0.0034863652276780877,bmi_x_bp,6.7629934343117615
0.0034863652276780877,bmi_x_s5,1.3591132013012872
0.0034863652276780877,s1_minus_s2,-14.367319250785613
0.0034863652276780877,s3_x_s4,-4.367224634517035
0.004581597669054491,age,2.577811242948676
0.004581597669054491,sex,-11.938026133672428
0.004581597669054491,bmi,24.46970958382983
0.004581597669054491,bp,15.648429368053442
0.004581597669054491,s1,-13.691541785864763
0.004581597669054491,s2,-0.0
0.004581597669054491,s3,0.9945873397300533
0.004581597669054491,s4,3.3244878536411706
0.004581597669054491,s5,36.89717008604128
0.004581597669054491,s6,2.192041716639414
0.004581597669054491,bmi_x_bp,6.763289216158886
0.004581597669054491,bmi_x_s5,1.3552424350878778
0.004581597669054491,s1_minus_s2,-14.336358223020284
0.004581597669054491,s3_x_s4,-4.38058410863749
0.006020894493336131,age,2.5757190495088125
0.006020894493336131,sex,-11.935097623608543
0.006020894493336131,bmi,24.471462097391374
0.006020894493336131,bp,15.646299768598176
0.006020894493336131,s1,-13.634025632213726
0.006020894493336131,s2,-0.0
0.006020894493336131,s3,0.8951982560753252
0.006020894493336131,s4,3.2498877978616734
0.006020894493336131,s5,36.853359323113864
0.006020894493336131,s6,2.191616352043909
0.006020894493336131,bmi_x_bp,6.763678577555044
0.006020894493336131,bmi_x_s5,1.350154392070472
0.006020894493336131,s1_minus_s2,-14.295659023017924
0.006020894493336131,s3_x_s4,-4.398147432593367
0.007912342618981327,age,2.572969769286186
0.007912342618981327,sex,-11.931248878669686
0.007912342618981327,bmi,24.473764721078993
0.007912342618981327,bp,15.643501510080027
0.007912342618981327,s1,-13.55846847046396
0.007912342618981327,s2,-0.0
0.007912342618981327,s3,0.7646339462524514
0.007912342618981327,s4,3.151888757328438
0.007912342618981327,s5,36.79580461230708
0.007912342618981327,s6,2.1910575679962268
0.007912342618981327,bmi_x_bp,6.764189331971544
0.007912342618981327,bmi_x_s5,1.343469752307333
0.007912342618981327,s1_minus_s2,-14.242190847945105
0.007912342618981327,s3_x_s4,-4.421218428272106
0.0103979841848149,age,2.5693569954204443
0.0103979841848149,sex,-11.92619078699161
0.0103979841848149,bmi,24.47679023137366
0.0103979841848149,bp,15.639824566230764
0.0103979841848149,s1,-13.459205229749646
0.0103979841848149,s2,-0.0
0.0103979841848149,s3,0.5931050539292565
0.0103979841848149,s4,3.0231432616412834
0.0103979841848149,s5,36.72019003722817
0.0103979841848149,s6,2.190323469704544
0.0103979841848149,bmi_x_bp,6.764859532032942
0.0103979841848149,bmi_x_s5,1.3346871101355264
0.0103979841848149,s1_minus_s2,-14.171943841286772
0.0103979841848149,s3_x_s4,-4.451526439431316
0.013664483492953258,age,2.564609592468073
0.013664483492953258,sex,-11.919543211613627
0.013664483492953258,bmi,24.480765348257123
0.013664483492953258,bp,15.634993175801208
0.013664483492953258,s1,-13.328811145547927
0.013664483492953258,s2,-0.0
0.013664483492953258,s3,0.3677815744773953
0.013664483492953258,s4,2.854021810798901
0.013664483492953258,s5,36.62085807524841
0.013664483492953258,s6,2.189359146409664
0.013664483492953258,bmi_x_bp,6.7657385092882025
0.013664483492953258,bmi_x_s5,1.323148886436861
0.013664483492953258,s1_minus_s2,-14.079660810349358
0.013664483492953258,s3_x_s4,-4.4913370467117835
0.01795714494371641,age,2.558369867029263
0.01795714494371641,sex,-11.910808490366934
0.01795714494371641,bmi,24.48599138513406
0.01795714494371641,bp,15.628642164906225
0.01795714494371641,s1,-13.157312357090206
