alpha,feature,coefficient
16.608827826277167,s4,3.5602155274495226
16.608827826277167,s5,25.24055424543853
16.608827826277167,s6,3.0496559457138317
16.608827826277167,bmi_x_bp,6.767167927929261
16.608827826277167,bmi_x_s5,0.6333737246915501
16.608827826277167,s1_minus_s2,-5.977882651872546
16.608827826277167,s3_x_s4,-3.5825209412598853
21.826447283974872,age,2.693915088933909
21.826447283974872,sex,-11.056836593991836
21.826447283974872,bmi,24.03064439832686
21.826447283974872,bp,14.95795368090987
21.826447283974872,s1,-5.522762537727976
21.826447283974872,s2,-3.320007332122912
21.826447283974872,s3,-8.468426326294198
21.826447283974872,s4,4.023213398432643
21.826447283974872,s5,23.66570143590765
21.826447283974872,s6,3.2301639899988235
21.826447283974872,bmi_x_bp,6.732651186158189
21.826447283974872,bmi_x_s5,0.589786975502079
21.826447283974872,s1_minus_s2,-4.749740627691208
21.826447283974872,s3_x_s4,-3.3015840696285625
28.68316813342015,age,2.7007538941669496
28.68316813342015,sex,-10.7822583415015
28.68316813342015,bmi,23.758250905778688
28.68316813342015,bp,14.76506255403278
28.68316813342015,s1,-5.018704906072117
28.68316813342015,s2,-3.3634521407895335
28.68316813342015,s3,-9.03185609700957
28.68316813342015,s4,4.514276387875069
28.68316813342015,s5,22.11752301992885
28.68316813342015,s6,3.4358649923460445
28.68316813342015,bmi_x_bp,6.682008169308461
28.68316813342015,bmi_x_s5,0.5737194519149332
28.68316813342015,s1_minus_s2,-3.5752067002860906
28.68316813342015,s3_x_s4,-2.991871869223909
37.69390975388364,age,2.7029280474781654
37.69390975388364,sex,-10.433721377042183
37.69390975388364,bmi,23.384427975311624
37.69390975388364,bp,14.522155091016629
37.69390975388364,s1,-4.518989338399522
37.69390975388364,s2,-3.3698143230650244
37.69390975388364,s3,-9.46161605759871
37.69390975388364,s4,4.995337717095178
37.69390975388364,s5,20.632745007883862
37.69390975388364,s6,3.6665180423506016
37.69390975388364,bmi_x_bp,6.611196251767683
37.69390975388364,bmi_x_s5,0.5921153993470053
37.69390975388364,s1_minus_s2,-2.4893047908423305
37.69390975388364,s3_x_s4,-2.663341881836407
49.5353520895917,age,2.699642048743333
49.5353520895917,sex,-9.999256804170178
49.5353520895917,bmi,22.889064177593944
49.5353520895917,bp,14.219806281210126
49.5353520895917,s1,-4.020812113019783
49.5353520895917,s2,-3.3240202799114535
49.5353520895917,s3,-9.748592416265529
49.5353520895917,s4,5.431910452118391
49.5353520895917,s5,19.235632597404486
49.5353520895917,s6,3.919921447490928
49.5353520895917,bmi_x_bp,6.51563117156707
49.5353520895917,bmi_x_s5,0.6497607618527708
49.5353520895917,s1_minus_s2,-1.5182590613540299
49.5353520895917,s3_x_s4,-2.325846836106109
65.09675230458177,age,2.6905830113746645
65.09675230458177,sex,-9.46907218367325
65.09675230458177,bmi,22.25344502703759
65.09675230458177,bp,13.848819142224292
65.09675230458177,s1,-3.519482081028811
65.09675230458177,s2,-3.2138573747852126
65.09675230458177,s3,-9.889007130940072
65.09675230458177,s4,5.797332805843178
65.09675230458177,s5,17.935781935128425
65.09675230458177,s6,4.19070226824034
65.09675230458177,bmi_x_bp,6.390212833633269
65.09675230458177,bmi_x_s5,0.7480918140457979
65.09675230458177,s1_minus_s2,-0.6781243997387743
65.09675230458177,s3_x_s4,-1.988670490721748
85.54672535565685,age,2.6758317863021586
85.54672535565685,sex,-8.837734611482102
85.54672535565685,bmi,21.462407485084846
85.54672535565685,bp,13.401095031200951
85.54672535565685,s1,-3.0101465157365985
85.54672535565685,s2,-3.0313583252739025
85.54672535565685,s3,-9.883603801387752
85.54672535565685,s4,6.074457723327322
85.54672535565685,s5,16.728948005829846
85.54672535565685,s6,4.469016786797256
85.54672535565685,bmi_x_bp,6.229440198078419
85.54672535565685,bmi_x_s5,0.8840947326080486
85.54672535565685,s1_minus_s2,0.02447126589065501
85.54672535565685,s3_x_s4,-1.6608243755221543
112.42100350620862,age,2.6555355565511074
112.42100350620862,sex,-8.106654679109337
112.42100350620862,bmi,20.50691633733015
112.42100350620862,bp,12.870631621831382
112.42100350620862,s1,-2.489874836486706
112.42100350620862,s2,-2.77390033722508
112.42100350620862,s3,-9.737055021884037
112.42100350620862,s4,6.255108608057226
112.42100350620862,s5,15.60019612344385
112.42100350620862,s6,4.739658930397673
112.42100350620862,bmi_x_bp,6.0276796450717285
112.42100350620862,bmi_x_s5,1.0494926550204928
112.42100350620862,s1_minus_s2,0.5902065952790206
112.42100350620862,s3_x_s4,-1.351635262803348
147.73776525985127,age,2.6293440960127152
147.73776525985127,sex,-7.286369464001353
147.73776525985127,bmi,19.386708039054206
147.73776525985127,bp,12.254525451695152
147.73776525985127,s1,-1.9597174346024593
147.73776525985127,s2,-2.445114166070532
147.73776525985127,s3,-9.457656560431653
147.73776525985127,s4,6.3381051395928765
147.73776525985127,s5,14.528267748199394
147.73776525985127,s6,4.982202788403705
147.73776525985127,bmi_x_bp,5.779671499618385
147.73776525985127,bmi_x_s5,1.2305641135637702
147.73776525985127,s1_minus_s2,1.0245933498456286
147.73776525985127,s3_x_s4,-1.070932790972635
194.14919457438816,age,2.595729757194045
194.14919457438816,sex,-6.397848086579019
194.14919457438816,bmi,18.112359752118444
194.14919457438816,bp,11.55383808163297
194.14919457438816,s1,-1.4262613907661772
194.14919457438816,s2,-2.0555283195780927
194.14919457438816,s3,-9.057199361541272
194.14919457438816,s4,6.326708145228338
194.14919457438816,s5,13.490144504707466
194.14919457438816,s6,5.172668956648166
194.14919457438816,bmi_x_bp,5.481362719140532
194.14919457438816,bmi_x_s5,1.4090266150798656
194.14919457438816,s1_minus_s2,1.336015984213197
194.14919457438816,s3_x_s4,-0.8282901282244297
255.14065200312874,age,2.5514624927030742
255.14065200312874,sex,-5.471976386198447
255.14065200312874,bmi,16.70603345630466
255.14065200312874,bp,10.77421369272312
255.14065200312874,s1,-0.9021909146068078
255.14065200312874,s2,-1.6226565372324833
255.14065200312874,s3,-8.550814501744737
255.14065200312874,s4,6.2261952379538075
255.14065200312874,s5,12.46510850029503
255.14065200312874,s6,5.286741202454984
255.14065200312874,bmi_x_bp,5.131095553879433
255.14065200312874,bmi_x_s5,1.5642783041982948
255.14065200312874,s1_minus_s2,1.5347161567176957
255.14065200312874,s3_x_s4,-0.6312731275923268
335.292414924956,age,2.4915976577060306
335.292414924956,sex,-4.546706773781816
335.292414924956,bmi,15.200382890914286
335.292414924956,bp,9.926181459299764
335.292414924956,s1,-0.40547736316856287
335.292414924956,s2,-1.1701200923724095
335.292414924956,s3,-7.95661064911477
335.292414924956,s4,6.042141269788118
335.292414924956,s5,11.437895189551714
335.292414924956,s6,5.303916647515393
335.292414924956,bmi_x_bp,4.731009411809494
335.292414924956,bmi_x_s5,1.6768339014249103
335.292414924956,s1_minus_s2,1.6326535165316562
335.292414924956,s3_x_s4,-0.4833151208042921
440.6236427773573,age,2.410235643922437
440.6236427773573,sex,-3.6621019506467576
440.6236427773573,bmi,13.635665947866077
440.6236427773573,bp,9.025087355364425
440.6236427773573,s1,0.04290512657633985
440.6236427773573,s2,-0.7254873517261424
440.6236427773573,s3,-7.295043011954273
440.6236427773573,s4,5.779824808549458
440.6236427773573,s5,10.400734107128836
440.6236427773573,s6,5.211486335865081
440.6236427773573,bmi_x_bp,4.288241826191019
440.6236427773573,bmi_x_s5,1.7321634600207836
440.6236427773573,s1_minus_s2,1.6437866262272667
440.6236427773573,s3_x_s4,-0.38226644749535155
579.0443980602483,age,2.3020031872236784
579.0443980602483,sex,-2.8543786890223286
579.0443980602483,bmi,12.055710581255548
579.0443980602483,bp,8.090568374238073
579.0443980602483,s1,0.4224478132256729
579.0443980602483,s2,-0.3168436801684156
579.0443980602483,s3,-6.588082263738401
579.0443980602483,s4,5.444892167673231
579.0443980602483,s5,9.354199785380741
579.0443980602483,s6,5.007214662304091
579.0443980602483,bmi_x_bp,3.815307587704459
579.0443980602483,bmi_x_s5,1.723711770016184
579.0443980602483,s1_minus_s2,1.5841784881759595
579.0443980602483,s3_x_s4,-0.3205097913420313
760.9496685459883,age,2.163826588846724
760.9496685459883,sex,-2.150592046208352
760.9496685459883,bmi,10.50369791957086
760.9496685459883,bp,7.145470031704751
760.9496685459883,s1,0.71704036987763
760.9496685459883,s2,0.031391193247566215
760.9496685459883,s3,-5.858301140980923
760.9496685459883,s4,5.04494653757056
760.9496685459883,s5,8.306888704665084
760.9496685459883,s6,4.70002692692196
760.9496685459883,bmi_x_bp,3.3291411433652573
760.9496685459883,bmi_x_s5,1.654000885315833
760.9496685459883,s1_minus_s2,1.471489956367858
760.9496685459883,s3_x_s4,-0.28678853560638967
1000.0,age,1.9963445550887196
1000.0,sex,-1.5654390499455404
1000.0,bmi,9.01859601675549
1000.0,bp,6.214187774105246
1000.0,s1,0.9183369962784579
1000.0,s2,0.302394484194451
1000.0,s3,-5.1279395293898915
1000.0,s4,4.59125727085611
1000.0,s5,7.2740105053085315
1000.0,s6,4.3086444854874735
1000.0,bmi_x_bp,2.848795502509193
1000.0,bmi_x_s5,1.5334353714055837
1000.0,s1_minus_s2,1.3237942253820754
1000.0,s3_x_s4,-0.2690252202779868
